distance,word1,word2
0.8778465688228607,democratic,source
0.9508075937628746,democratic,education
0.9036942198872566,democratic,kids
0.8541304916143417,democratic,buttigieg
0.8009673655033112,democratic,actions
0.7914735674858093,democratic,rule
0.8463350981473923,democratic,flynn
0.8483518064022064,democratic,immigrants
0.7493985593318939,democratic,term
0.6880335807800293,democratic,bernie
0.6907511055469513,democratic,liberal
0.8311264514923096,democratic,migrants
0.8089259266853333,democratic,threat
0.9376734830439091,democratic,hope
0.8204977810382843,democratic,authorities
0.7866092920303345,democratic,documents
0.7665950655937195,democratic,chairman
0.7240369915962219,democratic,vice
0.6432297229766846,democratic,candidates
0.77297343313694,democratic,countries
0.8261347562074661,democratic,doj
0.7938095182180405,democratic,surveillance
0.6481320559978485,democratic,congressional
0.7886810302734375,democratic,society
0.8190323710441589,democratic,faith
0.893441416323185,democratic,comey
0.7749821841716766,democratic,medical
0.7685666382312775,democratic,southern
0.8315636664628983,democratic,economy
0.8749293982982635,democratic,opinion
0.856123760342598,democratic,alleged
0.7098138332366943,democratic,international
0.7740158438682556,democratic,class
0.7468028962612152,democratic,citizens
0.6400383412837982,democratic,star
0.7044452726840973,democratic,sexual
0.8412765711545944,democratic,union
0.9565730430185795,democratic,legislation
0.8533516675233841,democratic,british
0.883807823061943,democratic,guilty
0.6499786972999573,democratic,jewish
0.8765021041035652,democratic,jews
0.8017033487558365,democratic,prison
0.8446264415979385,democratic,climate
0.8297284990549088,democratic,passed
0.7477158606052399,democratic,constitutional
0.7850745916366577,democratic,probe
0.6697426438331604,democratic,opposition
0.6714380085468292,democratic,elected
0.7823640555143356,democratic,debate
0.7005541026592255,democratic,shooting
0.687081903219223,democratic,gay
0.5676640272140503,democratic,primary
0.8282488882541656,democratic,minister
0.739545613527298,democratic,conservatives
0.8597007840871811,democratic,asylum
0.7970017045736313,democratic,gender
0.8178856670856476,democratic,constitution
0.6991699635982513,democratic,progressive
0.7182081937789917,democratic,leadership
0.950535774230957,democratic,testimony
0.9235149994492531,democratic,crimes
0.7365334331989288,democratic,homeland
0.7788948714733124,democratic,abortions
0.9188369587063789,democratic,officers
0.9242809787392616,democratic,florida
0.8508248776197433,democratic,terrorist
0.9592781141400337,democratic,ban
0.8585132509469986,democratic,dangerous
0.8203306496143341,democratic,reporters
0.8438600897789001,democratic,drug
0.6681621074676514,democratic,muslim
0.9006517380475998,democratic,tariffs
0.7209954559803009,democratic,chinese
0.8174263834953308,democratic,catholic
0.8460829704999924,democratic,georgia
0.7559128105640411,democratic,green
0.8733987808227539,democratic,racist
0.8529329001903534,democratic,reporter
0.8056590259075165,democratic,agencies
0.8348174095153809,democratic,veterans
0.7334223687648773,democratic,murder
0.7530957907438278,democratic,schools
0.820223942399025,democratic,investigations
0.7498551309108734,democratic,senator
0.7999444901943207,democratic,jobs
0.8169026076793671,democratic,employees
0.8057722598314285,democratic,financial
0.8245556950569153,democratic,authority
0.8328028321266174,democratic,fear
0.8257705867290497,democratic,nuclear
0.9274273067712784,democratic,red
0.7253777980804443,country,trump
0.6385744214057922,country,president
0.7019783556461334,country,people
0.7806079238653183,country,state
0.8268869072198868,country,house
0.6043463945388794,country,report
0.8811218813061714,country,news
0.7271193265914917,country,mueller
0.7976596504449844,country,american
0.6578613221645355,country,government
0.7863198518753052,country,law
0.6901830434799194,country,democrats
0.6458471417427063,country,right
0.7380499541759491,country,campaign
0.6933754980564117,country,states
0.7246464192867279,country,media
0.7315819561481476,country,department
0.7832913249731064,country,us
0.7625880986452103,country,barr
0.8695987910032272,country,political
0.6784726083278656,country,white
0.8854512795805931,country,justice
0.6132173836231232,country,world
0.7261935174465179,country,public
0.8264084160327911,country,democratic
0.6949532926082611,country,investigation
0.7900428175926208,country,court
0.7047609090805054,country,border
0.7481109201908112,country,national
0.7198284268379211,country,left
0.7799372971057892,country,united
0.6929636299610138,country,fbi
0.6414861679077148,country,america
0.7652667015790939,country,abortion
0.7495751678943634,country,twitter
0.6703455150127411,country,administration
0.8095382153987885,country,attorney
0.6692043840885162,country,women
0.7154393494129181,country,biden
0.7616369128227234,country,congress
0.6837167143821716,country,children
0.6555870473384857,country,party
0.8631097674369812,country,police
0.6950215101242065,country,bill
0.8193635046482086,country,security
0.8409314006567001,country,committee
0.6545118987560272,country,work
0.6394504904747009,country,man
0.8264717906713486,country,federal
0.7274971902370453,country,washington
0.6919381618499756,country,election
0.7875213921070099,country,policy
0.8046474009752274,country,russia
0.732215017080307,country,family
0.8046743124723434,country,officials
0.8166667819023132,country,anti
0.7920135110616684,country,counsel
0.8701418489217758,country,donald
0.7091560959815979,country,obama
0.6929461061954498,country,statement
0.8125238567590714,country,presidential
0.7210866510868073,country,power
0.7846725732088089,country,war
0.8304695636034012,country,rights
0.8111151903867722,country,foreign
0.7912057936191559,country,americans
0.7983174175024033,country,care
0.9059198126196861,country,social
0.8054516315460205,country,fact
0.9021046310663223,country,health
0.7912153899669647,country,students
0.667528361082077,country,clinton
0.8099801689386368,country,intelligence
0.7578171491622925,country,evidence
0.8264176994562149,country,human
0.7696476429700851,country,deal
0.7059745490550995,country,believe
0.8361018151044846,country,senate
0.86883145570755,country,free
0.6746881604194641,country,woman
0.8011340796947479,country,sanders
0.7196311950683594,country,men
0.8574879020452499,country,immigration
0.7763285785913467,country,change
0.6282677948474884,country,point
0.9708078373223543,country,rep
0.7872190475463867,country,russian
0.8384750038385391,country,republican
0.8532180190086365,country,legal
0.7931242436170578,country,speech
0.5546522438526154,country,story
0.6688657701015472,country,decision
0.813738539814949,country,director
0.5711135864257812,country,system
0.6964160799980164,country,child
0.7561214864253998,country,tax
0.8178782761096954,country,mexico
0.6390925347805023,country,history
0.7194072008132935,country,money
0.7891411036252975,country,crime
0.7784591615200043,country,order
0.7502196431159973,country,released
0.7143254280090332,country,plan
0.7182739973068237,country,military
0.9249097034335136,country,secretary
0.728673130273819,country,vote
0.8548994064331055,country,illegal
0.7907372713088989,country,israel
0.6906390488147736,country,iran
0.91004279255867,country,politics
0.724430501461029,country,college
0.7902524024248123,country,working
0.678626298904419,country,community
0.7597752064466476,country,death
0.7558481991291046,country,china
0.7657431215047836,country,pelosi
0.5158099830150604,country,nation
0.7931629717350006,country,republicans
0.7747474610805511,country,control
0.7427452802658081,country,black
0.801140159368515,country,god
0.6715980172157288,country,job
0.8616587221622467,country,california
0.9355126991868019,country,criminal
0.8603774756193161,country,conservative
0.7608087360858917,country,candidate
0.8187461942434311,country,official
0.8211971074342728,country,democrat
0.7536534518003464,country,cortez
0.9821909740567207,country,defense
0.8588404804468155,country,omar
0.814658597111702,country,ocasio
0.8395936340093613,country,impeachment
0.8458621352910995,country,press
0.7597571015357971,country,attack
0.8574419915676117,country,reports
0.8075965046882629,country,enforcement
0.7397997081279755,country,attacks
0.8496110886335373,country,laws
0.8794937804341316,country,accused
0.636427491903305,country,supreme
0.8413566499948502,country,north
0.8563670963048935,country,leader
0.7507646381855011,country,church
0.8466484099626541,country,amendment
0.8222128003835678,country,crisis
0.7948446720838547,country,tweet
0.7007062137126923,country,gun
0.8228192180395126,country,hillary
0.8449408859014511,country,texas
0.7116808295249939,country,research
0.8613843321800232,country,violence
0.7198986411094666,country,freedom
0.8197472244501114,country,policies
0.8481300622224808,country,voters
0.8540897816419601,country,executive
0.739424079656601,country,truth
0.844304084777832,country,charges
0.8888020813465118,country,claimed
0.8169046938419342,country,christian
0.9090815111994743,country,warren
0.7530250251293182,country,civil
0.7505005747079849,country,mayor
0.8519319295883179,country,economic
0.7885022163391113,country,majority
0.7880412638187408,country,families
0.7725979834794998,country,senior
0.7981261014938354,country,hate
0.6932001709938049,country,collusion
0.7620187401771545,country,wall
0.7043990790843964,country,race
0.8385334759950638,country,source
0.8895905986428261,country,education
0.6710193455219269,country,kids
0.6744419932365417,country,buttigieg
0.7172207534313202,country,actions
0.7270840108394623,country,rule
0.7685678154230118,country,flynn
0.8219085484743118,country,immigrants
0.8409043401479721,country,term
0.7914450764656067,country,bernie
0.8593557327985764,country,liberal
0.7246313393115997,country,migrants
0.7862438708543777,country,threat
0.7160449028015137,country,hope
0.802410364151001,country,authorities
0.6906728446483612,country,documents
0.8682906776666641,country,chairman
0.8238595128059387,country,vice
0.8120161443948746,country,candidates
0.7099567353725433,country,countries
0.8206875175237656,country,doj
0.7685999870300293,country,surveillance
0.9550372958183289,country,congressional
0.7138853371143341,country,society
0.7992803603410721,country,faith
0.8948075771331787,country,comey
0.8857889771461487,country,medical
0.7434819042682648,country,southern
0.6466798484325409,country,economy
0.8320645838975906,country,opinion
0.8396154195070267,country,alleged
0.7792248278856277,country,international
0.7304619252681732,country,class
0.7406065762042999,country,citizens
0.8039410412311554,country,star
0.8168470114469528,country,sexual
0.7247449457645416,country,union
0.7351043224334717,country,legislation
0.8414475619792938,country,british
0.7835603803396225,country,guilty
0.9280949905514717,country,jewish
0.8130682706832886,country,jews
0.7942449599504471,country,prison
0.8545707911252975,country,climate
0.729381799697876,country,passed
0.7660881280899048,country,constitutional
0.709342896938324,country,probe
0.703798234462738,country,opposition
0.7385557293891907,country,elected
0.7759852707386017,country,debate
0.8127726912498474,country,shooting
0.8122525811195374,country,gay
0.7377055585384369,country,primary
0.7920482754707336,country,minister
0.7042211890220642,country,conservatives
0.74107626080513,country,asylum
0.8108648210763931,country,gender
0.6974190771579742,country,constitution
0.7677176892757416,country,progressive
0.9156757518649101,country,leadership
0.6236217021942139,country,testimony
0.8256008177995682,country,crimes
0.9546138606965542,country,homeland
0.6864919364452362,country,abortions
0.8782156184315681,country,officers
0.8377585411071777,country,florida
0.7675043642520905,country,terrorist
0.6644863486289978,country,ban
0.7355931401252747,country,dangerous
0.7277790009975433,country,reporters
0.9142769053578377,country,drug
0.8985702842473984,country,muslim
0.7718123197555542,country,tariffs
0.7870151251554489,country,chinese
0.7144116163253784,country,catholic
0.8590647429227829,country,georgia
0.7430349290370941,country,green
0.7883623838424683,country,racist
0.8630368858575821,country,reporter
0.8875838220119476,country,agencies
0.7815610766410828,country,veterans
0.7544054538011551,country,murder
0.9300161898136139,country,schools
0.9225181937217712,country,investigations
0.8375559598207474,country,senator
0.7355679869651794,country,jobs
0.9375312440097332,country,employees
0.7932596206665039,country,financial
0.7960169613361359,country,authority
0.8482085168361664,country,fear
0.8648799657821655,country,nuclear
0.7220458686351776,country,red
0.7170925438404083,investigation,trump
0.800416886806488,investigation,president
0.8448788523674011,investigation,people
0.8564812242984772,investigation,state
0.7997500002384186,investigation,house
0.6044670045375824,investigation,report
0.7495896518230438,investigation,news
0.6961109340190887,investigation,mueller
0.9377973079681396,investigation,american
0.7969397008419037,investigation,government
0.6655939221382141,investigation,law
0.7944382876157761,investigation,democrats
0.8354587852954865,investigation,right
0.6723767518997192,investigation,campaign
0.8177250623703003,investigation,states
0.803757831454277,investigation,media
0.6647253930568695,investigation,department
0.8271436542272568,investigation,us
0.6733525097370148,investigation,barr
0.7198129296302795,investigation,political
0.8297974467277527,investigation,white
0.7489154934883118,investigation,justice
0.7459519803524017,investigation,world
0.9301649108529091,investigation,public
0.8645231872797012,investigation,democratic
0.6949532926082611,investigation,country
0.8214818388223648,investigation,court
0.6839458048343658,investigation,border
0.9848312018439174,investigation,national
0.7327290177345276,investigation,left
0.8275806158781052,investigation,united
0.6960501670837402,investigation,fbi
0.8005408644676208,investigation,america
0.8333372622728348,investigation,abortion
0.7922881096601486,investigation,twitter
0.6487515568733215,investigation,administration
0.7901860922574997,investigation,attorney
0.7570319920778275,investigation,women
0.6956111788749695,investigation,biden
0.8166773468255997,investigation,congress
0.7039919197559357,investigation,children
0.8682881146669388,investigation,party
0.8800317421555519,investigation,police
0.6564753651618958,investigation,bill
0.8727179765701294,investigation,security
0.7775622308254242,investigation,committee
0.7527144849300385,investigation,work
0.8638881146907806,investigation,man
0.7546843588352203,investigation,federal
0.7881798446178436,investigation,washington
0.6658103168010712,investigation,election
0.7866312116384506,investigation,policy
0.7010931372642517,investigation,russia
0.6854449212551117,investigation,family
0.8426401615142822,investigation,officials
0.8336011618375778,investigation,anti
0.7625080496072769,investigation,counsel
0.7998654246330261,investigation,donald
0.7847461998462677,investigation,obama
0.7920109331607819,investigation,statement
0.8195870071649551,investigation,presidential
0.7454732954502106,investigation,power
0.783576250076294,investigation,war
0.891730286180973,investigation,rights
0.8554555177688599,investigation,foreign
0.8590442985296249,investigation,americans
0.8672544062137604,investigation,care
0.7804030179977417,investigation,social
0.6545760929584503,investigation,fact
0.8534148633480072,investigation,health
0.8557290434837341,investigation,students
0.8838303610682487,investigation,clinton
0.7779959887266159,investigation,intelligence
0.7173062860965729,investigation,evidence
0.9394370354712009,investigation,human
0.8651743084192276,investigation,deal
0.6954478323459625,investigation,believe
0.8450325727462769,investigation,senate
0.8722475916147232,investigation,free
0.8438142538070679,investigation,woman
0.9053377285599709,investigation,sanders
0.8088801801204681,investigation,men
0.7429661750793457,investigation,immigration
0.7295957803726196,investigation,change
0.8014731258153915,investigation,point
0.8444141745567322,investigation,rep
0.7318888604640961,investigation,russian
0.8298378139734268,investigation,republican
0.8080849349498749,investigation,legal
0.8420607596635818,investigation,speech
0.7309170663356781,investigation,story
0.665386289358139,investigation,decision
0.7649645209312439,investigation,director
0.8395603150129318,investigation,system
0.9098969474434853,investigation,child
0.8762886747717857,investigation,tax
0.8285571485757828,investigation,mexico
0.7283700108528137,investigation,history
0.8591674715280533,investigation,money
0.8130398392677307,investigation,crime
0.8016975522041321,investigation,order
0.8421293348073959,investigation,released
0.9347035139799118,investigation,plan
0.8226859867572784,investigation,military
0.8472919762134552,investigation,secretary
0.8701048791408539,investigation,vote
0.7538882344961166,investigation,illegal
0.879149004817009,investigation,israel
0.775313138961792,investigation,iran
0.7843507826328278,investigation,politics
0.7571338713169098,investigation,college
0.9804296027868986,investigation,working
0.8957323282957077,investigation,community
0.7571800649166107,investigation,death
0.7679413855075836,investigation,china
0.8567299991846085,investigation,pelosi
0.7838254272937775,investigation,nation
0.7461672425270081,investigation,republicans
0.7893988788127899,investigation,control
0.8936106190085411,investigation,black
0.7793993204832077,investigation,god
0.7787472158670425,investigation,job
0.9295009225606918,investigation,california
0.7662087976932526,investigation,criminal
0.8016706556081772,investigation,conservative
0.8699823021888733,investigation,candidate
0.7566105127334595,investigation,official
0.9290222376585007,investigation,democrat
0.8876603543758392,investigation,cortez
0.7934326529502869,investigation,defense
0.8136063665151596,investigation,omar
0.7736804783344269,investigation,ocasio
0.731738805770874,investigation,impeachment
0.7715140730142593,investigation,press
0.7407091856002808,investigation,attack
0.7705875486135483,investigation,reports
0.8060992062091827,investigation,enforcement
0.7647944092750549,investigation,attacks
0.6270415782928467,investigation,laws
0.9101898074150085,investigation,accused
0.7540625631809235,investigation,supreme
0.7953024208545685,investigation,north
0.8967057093977928,investigation,leader
0.8447771221399307,investigation,church
0.8568552732467651,investigation,amendment
0.726067453622818,investigation,crisis
0.8422212898731232,investigation,tweet
0.9220833852887154,investigation,gun
0.759796604514122,investigation,hillary
0.9819222819060087,investigation,texas
0.6816644668579102,investigation,research
0.7507210075855255,investigation,violence
0.8448892831802368,investigation,freedom
0.7150828540325165,investigation,policies
0.8483141660690308,investigation,voters
0.824183464050293,investigation,executive
0.813046395778656,investigation,truth
0.8346453607082367,investigation,charges
0.7666075974702835,investigation,claimed
0.820968747138977,investigation,christian
0.8051990121603012,investigation,warren
0.9294517710804939,investigation,civil
0.8004966825246811,investigation,mayor
0.7238096594810486,investigation,economic
0.9059332609176636,investigation,majority
0.7465381026268005,investigation,families
0.9029630646109581,investigation,senior
0.8314615190029144,investigation,hate
0.7859755158424377,investigation,collusion
0.8182917088270187,investigation,wall
0.7823936343193054,investigation,race
0.8152260929346085,investigation,source
0.8075151741504669,investigation,education
0.8340926766395569,investigation,kids
0.7048645317554474,investigation,buttigieg
0.7531700730323792,investigation,actions
0.8622371703386307,investigation,rule
0.748275637626648,investigation,flynn
0.7573249340057373,investigation,immigrants
0.7677338570356369,investigation,term
0.7944020926952362,investigation,bernie
0.7023860812187195,investigation,liberal
0.817531168460846,investigation,migrants
0.864853173494339,investigation,threat
0.8084454536437988,investigation,hope
0.7629144787788391,investigation,authorities
0.8063305765390396,investigation,documents
0.8113226890563965,investigation,chairman
0.8150350749492645,investigation,vice
0.945543248206377,investigation,candidates
0.933896042406559,investigation,countries
0.6723174154758453,investigation,doj
0.8930462002754211,investigation,surveillance
0.9061512649059296,investigation,congressional
0.895606204867363,investigation,society
0.8280990570783615,investigation,faith
0.8145712167024612,investigation,comey
0.8594080209732056,investigation,medical
0.8560081422328949,investigation,southern
0.8719441145658493,investigation,economy
0.6992457211017609,investigation,opinion
0.7389845848083496,investigation,alleged
0.8217164129018784,investigation,international
0.8217991590499878,investigation,class
0.8847437724471092,investigation,citizens
0.8236303776502609,investigation,star
0.8975011706352234,investigation,sexual
0.7977327853441238,investigation,union
0.6768643856048584,investigation,legislation
0.8136477470397949,investigation,british
0.8423742353916168,investigation,guilty
0.9342828243970871,investigation,jewish
0.78696209192276,investigation,jews
0.8379460275173187,investigation,prison
0.9217094928026199,investigation,climate
0.7999666929244995,investigation,passed
0.8875965997576714,investigation,constitutional
0.5837148427963257,investigation,probe
0.7866612672805786,investigation,opposition
0.7327686250209808,investigation,elected
0.7719361633062363,investigation,debate
0.841192826628685,investigation,shooting
0.9088017717003822,investigation,gay
0.8207268118858337,investigation,primary
0.79580457508564,investigation,minister
0.7856607735157013,investigation,conservatives
0.8394632190465927,investigation,asylum
0.8512448817491531,investigation,gender
0.7561851888895035,investigation,constitution
0.8351991176605225,investigation,progressive
0.8535479158163071,investigation,leadership
0.7439042925834656,investigation,testimony
0.7912217527627945,investigation,crimes
0.7602115571498871,investigation,homeland
0.8603414297103882,investigation,abortions
0.6670627295970917,investigation,officers
0.9352642744779587,investigation,florida
0.8133680522441864,investigation,terrorist
0.7125658094882965,investigation,ban
0.8719949424266815,investigation,dangerous
0.8419657796621323,investigation,reporters
0.9163282662630081,investigation,drug
0.8887413665652275,investigation,muslim
0.9489494524896145,investigation,tariffs
0.8381413221359253,investigation,chinese
0.9268759489059448,investigation,catholic
0.8903335183858871,investigation,georgia
0.8962560892105103,investigation,green
0.8935468345880508,investigation,racist
0.809397429227829,investigation,reporter
0.8777828589081764,investigation,agencies
0.8584933876991272,investigation,veterans
0.892023965716362,investigation,murder
0.835927203297615,investigation,schools
0.652746856212616,investigation,investigations
0.9184208139777184,investigation,senator
0.8415044844150543,investigation,jobs
0.8234187662601471,investigation,employees
0.779739111661911,investigation,financial
0.7072060108184814,investigation,authority
0.8911096304655075,investigation,fear
0.865117609500885,investigation,nuclear
0.9122944250702858,investigation,red
0.7749246656894684,court,trump
0.7965064942836761,court,president
0.9105700626969337,court,people
0.7082366943359375,court,state
0.7435313165187836,court,house
0.9038447141647339,court,report
0.8282401263713837,court,news
0.722014844417572,court,mueller
0.8689676523208618,court,american
0.6511613130569458,court,government
0.741115927696228,court,law
0.7999806106090546,court,democrats
0.8542888015508652,court,right
0.7566707283258438,court,campaign
0.7657463848590851,court,states
0.7650527656078339,court,media
0.6617623269557953,court,department
0.8402252942323685,court,us
0.7001027762889862,court,barr
0.8835124969482422,court,political
0.859422966837883,court,white
0.7600992769002914,court,justice
0.73516646027565,court,world
0.753722533583641,court,public
0.7750812768936157,court,democratic
0.7900428175926208,court,country
0.8214818388223648,court,investigation
0.8233826458454132,court,border
0.8784653320908546,court,national
0.7776316553354263,court,left
0.7876274287700653,court,united
0.8439894914627075,court,fbi
0.7868766188621521,court,america
0.8018755167722702,court,abortion
0.8412313610315323,court,twitter
0.7946363985538483,court,administration
0.7718255519866943,court,attorney
0.8678567409515381,court,women
0.7671622782945633,court,biden
0.764425128698349,court,congress
0.8896886557340622,court,children
0.9730421304702759,court,party
0.7313137948513031,court,police
0.8943516314029694,court,bill
0.8836304843425751,court,security
0.8695614039897919,court,committee
0.7679999619722366,court,work
0.8436995446681976,court,man
0.6199474632740021,court,federal
0.6760140955448151,court,washington
0.7823081463575363,court,election
0.8105247765779495,court,policy
0.8704662621021271,court,russia
0.8217188566923141,court,family
0.7010280191898346,court,officials
0.8048463314771652,court,anti
0.8066340237855911,court,counsel
0.820110484957695,court,donald
0.8008514046669006,court,obama
0.8631257116794586,court,statement
0.7045670449733734,court,presidential
0.7666290253400803,court,power
0.8181570470333099,court,war
0.8050475269556046,court,rights
0.8456893116235733,court,foreign
0.8367135971784592,court,americans
0.8330143094062805,court,care
0.8046518862247467,court,social
0.7675885409116745,court,fact
0.8109695613384247,court,health
0.9123189598321915,court,students
0.8303651511669159,court,clinton
0.8705823421478271,court,intelligence
0.8838151693344116,court,evidence
0.7258611023426056,court,human
0.7016100585460663,court,deal
0.8978014215826988,court,believe
0.6979684829711914,court,senate
0.7768383622169495,court,free
0.8824041560292244,court,woman
0.8329864889383316,court,sanders
0.9968715789727867,court,men
0.7724607884883881,court,immigration
0.6972811818122864,court,change
0.8494992405176163,court,point
0.7817248106002808,court,rep
0.7854546904563904,court,russian
0.6654345393180847,court,republican
0.7363257706165314,court,legal
0.8623217046260834,court,speech
0.8882091790437698,court,story
0.7746246159076691,court,decision
0.8753506019711494,court,director
0.7953121066093445,court,system
0.9070275649428368,court,child
0.7476440370082855,court,tax
0.8847362175583839,court,mexico
0.6372220516204834,court,history
0.7552404254674911,court,money
0.8078916370868683,court,crime
0.6995246112346649,court,order
0.8547829687595367,court,released
0.807015672326088,court,plan
0.8641311377286911,court,military
0.8525815606117249,court,secretary
0.6539357602596283,court,vote
0.8503718972206116,court,illegal
0.8254174590110779,court,israel
0.7446048259735107,court,iran
0.77883580327034,court,politics
0.862384483218193,court,college
0.8665249049663544,court,working
0.8870250657200813,court,community
0.7706028670072556,court,death
0.7454929053783417,court,china
0.7722293734550476,court,pelosi
0.7232297658920288,court,nation
0.8402395248413086,court,republicans
0.811552956700325,court,control
0.7833926528692245,court,black
0.8049025237560272,court,god
0.792675569653511,court,job
0.7707079201936722,court,california
0.7053889334201813,court,criminal
0.7798783928155899,court,conservative
0.863837480545044,court,candidate
0.8627470135688782,court,official
0.7976953685283661,court,democrat
0.753668412566185,court,cortez
0.7801076769828796,court,defense
0.7699358910322189,court,omar
0.7045265138149261,court,ocasio
0.7103117108345032,court,impeachment
0.857474073767662,court,press
0.9068717211484909,court,attack
0.7761382162570953,court,reports
0.8862844109535217,court,enforcement
0.8531687259674072,court,attacks
0.7112961709499359,court,laws
0.8667972981929779,court,accused
0.7273415327072144,court,supreme
0.8649414032697678,court,north
0.7322795987129211,court,leader
0.8541642427444458,court,church
0.8386902660131454,court,amendment
0.7319247722625732,court,crisis
0.7137745022773743,court,tweet
0.8528062552213669,court,gun
0.8118173331022263,court,hillary
0.6996529996395111,court,texas
0.829364076256752,court,research
0.7621373683214188,court,violence
0.821430891752243,court,freedom
0.7475613057613373,court,policies
0.7959956079721451,court,voters
0.6737036108970642,court,executive
0.836052417755127,court,truth
0.701666921377182,court,charges
0.817862942814827,court,claimed
0.884191982448101,court,christian
0.8968204706907272,court,warren
0.7747754007577896,court,civil
0.7955543547868729,court,mayor
0.8456155508756638,court,economic
0.8825988471508026,court,majority
0.8622221946716309,court,families
0.8050239682197571,court,senior
0.7843360900878906,court,hate
0.8663833290338516,court,collusion
0.8817519545555115,court,wall
0.7775125056505203,court,race
0.8447837233543396,court,source
0.8208572417497635,court,education
0.8032139837741852,court,kids
0.7858270704746246,court,buttigieg
0.8631871342658997,court,actions
0.6905645430088043,court,rule
0.6580353081226349,court,flynn
0.8445184826850891,court,immigrants
0.7375052571296692,court,term
0.9662331826984882,court,bernie
0.7646569609642029,court,liberal
0.7400126755237579,court,migrants
0.7146311104297638,court,threat
0.9284841641783714,court,hope
0.7909646034240723,court,authorities
0.7643761485815048,court,documents
0.7982033342123032,court,chairman
0.780052587389946,court,vice
0.7617778778076172,court,candidates
0.7670704126358032,court,countries
0.7540520280599594,court,doj
0.7976600825786591,court,surveillance
0.6827517747879028,court,congressional
0.8780981302261353,court,society
0.7523064762353897,court,faith
0.6905621886253357,court,comey
0.7171123623847961,court,medical
0.8630662858486176,court,southern
0.8466219156980515,court,economy
0.8807046636939049,court,opinion
0.8149615526199341,court,alleged
0.7732384651899338,court,international
0.9164253026247025,court,class
0.8233290910720825,court,citizens
0.7541122883558273,court,star
0.7788366973400116,court,sexual
0.6932691633701324,court,union
0.7416542768478394,court,legislation
0.9377440176904202,court,british
0.8900608792901039,court,guilty
0.8102246224880219,court,jewish
0.9603947252035141,court,jews
0.7941151410341263,court,prison
0.7562422454357147,court,climate
0.8572430610656738,court,passed
0.7106368839740753,court,constitutional
0.7774466276168823,court,probe
0.864941343665123,court,opposition
0.8140898048877716,court,elected
0.7499396502971649,court,debate
0.6731117367744446,court,shooting
0.9641730859875679,court,gay
0.784290537238121,court,primary
0.7687646895647049,court,minister
0.8079130053520203,court,conservatives
0.83030666410923,court,asylum
0.7022356390953064,court,gender
0.8416965752840042,court,constitution
0.8424554914236069,court,progressive
0.684606671333313,court,leadership
0.825183317065239,court,testimony
0.7291037440299988,court,crimes
0.962057713419199,court,homeland
0.8614472895860672,court,abortions
0.9133668839931488,court,officers
0.7779885083436966,court,florida
0.8645029813051224,court,terrorist
0.7847114205360413,court,ban
0.8913582637906075,court,dangerous
0.8253586888313293,court,reporters
0.717468798160553,court,drug
0.7885182499885559,court,muslim
0.9269867986440659,court,tariffs
0.8156709372997284,court,chinese
0.7925353199243546,court,catholic
0.7710976898670197,court,georgia
0.7727838605642319,court,green
0.7574480324983597,court,racist
0.8951767086982727,court,reporter
0.8323137015104294,court,agencies
0.8661563247442245,court,veterans
0.8555731922388077,court,murder
0.886928491294384,court,schools
0.8239963203668594,court,investigations
0.7580251395702362,court,senator
0.657951831817627,court,jobs
0.7816076129674911,court,employees
0.9039241746068001,court,financial
0.7491993010044098,court,authority
0.7857354283332825,court,fear
0.9409343935549259,court,nuclear
0.8980480059981346,court,red
0.8188763558864594,border,trump
0.7677664309740067,border,president
0.8321976065635681,border,people
0.7214623093605042,border,state
0.8301832973957062,border,house
0.8291662782430649,border,report
0.7453517019748688,border,news
0.7592073380947113,border,mueller
0.7562811374664307,border,american
0.7090534865856171,border,government
0.7790969461202621,border,law
0.810497522354126,border,democrats
0.9407007358968258,border,right
0.7263007164001465,border,campaign
0.6583046615123749,border,states
0.7069671452045441,border,media
0.7651634067296982,border,department
0.7333450019359589,border,us
0.8833358809351921,border,barr
0.7619494050741196,border,political
0.8473313599824905,border,white
0.8223299831151962,border,justice
0.7026041448116302,border,world
0.8217509537935257,border,public
0.8631878644227982,border,democratic
0.7047609090805054,border,country
0.6839458048343658,border,investigation
0.8233826458454132,border,court
0.717246025800705,border,national
0.8444252461194992,border,left
0.6857942640781403,border,united
0.665473073720932,border,fbi
0.8571581840515137,border,america
0.8394007831811905,border,abortion
0.7986858487129211,border,twitter
0.704933375120163,border,administration
0.7152878046035767,border,attorney
0.7993071228265762,border,women
0.8286821842193604,border,biden
0.8104024231433868,border,congress
0.7061088979244232,border,children
0.7273100912570953,border,party
0.8906970098614693,border,police
0.9133064672350883,border,bill
0.7879275232553482,border,security
0.841904029250145,border,committee
0.797639399766922,border,work
0.9191845655441284,border,man
0.7531711459159851,border,federal
0.6475214064121246,border,washington
0.8414497226476669,border,election
0.7442426681518555,border,policy
0.5698149502277374,border,russia
0.7215687036514282,border,family
0.7318061292171478,border,officials
0.794639527797699,border,anti
0.8924897387623787,border,counsel
0.821785494685173,border,donald
0.7742966860532761,border,obama
0.8931391164660454,border,statement
0.9315348565578461,border,presidential
0.6399213671684265,border,power
0.8202959150075912,border,war
0.8803482204675674,border,rights
0.7190057635307312,border,foreign
0.8350879102945328,border,americans
0.7978575825691223,border,care
0.7253724634647369,border,social
0.7973297238349915,border,fact
